result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore, pf highscore
373,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
374,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
375,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
376,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
377,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
378,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
379,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
380,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
381,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
382,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
383,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
384,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
385,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
386,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
387,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
388,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
389,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
390,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
391,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
392,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
393,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
394,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
395,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
396,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
397,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
398,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
399,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
400,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
401,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
402,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
403,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
404,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
405,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
406,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
407,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
408,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
409,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
410,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
411,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
412,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
413,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
414,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
415,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
416,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
417,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
418,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
419,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
420,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
421,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
422,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
423,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
424,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
425,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
426,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
427,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
428,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
429,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
430,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
431,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
432,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
433,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
434,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
435,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
436,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9367425.0,9043335.0,8888955.0,11019015.0
437,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
438,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
439,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
440,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
441,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
442,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
443,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
444,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
445,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
446,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
447,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
448,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
449,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
450,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
451,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
452,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
453,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
454,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
455,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
456,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
457,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
458,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
459,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
460,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
461,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
462,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
463,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
464,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
465,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
466,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
467,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
468,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
469,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9440880.0,9043335.0,8888955.0,11019015.0
470,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
471,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
472,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
473,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
474,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
475,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
476,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
477,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
478,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
479,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
480,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
481,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
482,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
483,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
484,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9137370.0,9571470.0,9043335.0,8888955.0,11019015.0
485,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9571470.0,9043335.0,8888955.0,11019015.0
486,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9603390.0,9043335.0,8888955.0,11019015.0
487,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9603390.0,9043335.0,8888955.0,11019015.0
488,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9603390.0,9043335.0,8888955.0,11019015.0
489,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
490,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
491,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
492,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
493,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
494,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
495,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
496,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
497,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9611370.0,9043335.0,8888955.0,11019015.0
498,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9638220.0,9043335.0,8888955.0,11019015.0
499,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9139665.0,9638220.0,9043335.0,8888955.0,11019015.0
500,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9204885.0,9638220.0,9043335.0,8888955.0,11019015.0
501,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9204885.0,9638220.0,9043335.0,8888955.0,11019015.0
502,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9204885.0,9638220.0,9043335.0,8888955.0,11019015.0
503,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
504,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
505,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
506,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
507,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
508,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9236805.0,9638220.0,9043335.0,8888955.0,11019015.0
509,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9249630.0,9638220.0,9043335.0,8888955.0,11019015.0
510,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9249630.0,9638220.0,9043335.0,8888955.0,11019015.0
511,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9249630.0,9638220.0,9043335.0,8888955.0,11019015.0
512,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
513,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
514,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
515,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
516,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
517,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
518,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
519,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
520,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
521,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
522,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9530925.0,9638220.0,9043335.0,8888955.0,11019015.0
523,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9539475.0,9638220.0,9043335.0,8888955.0,11019015.0
524,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9539475.0,9638220.0,9043335.0,8888955.0,11019015.0
525,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9539475.0,9638220.0,9043335.0,8888955.0,11019015.0
526,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9539475.0,9638220.0,9043335.0,8888955.0,11019015.0
527,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9539475.0,9638220.0,9043335.0,8888955.0,11019015.0
528,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9556575.0,9638220.0,9043335.0,8888955.0,11019015.0
529,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9556575.0,9638220.0,9043335.0,8888955.0,11019015.0
530,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9556575.0,9638220.0,9043335.0,8888955.0,11019015.0
531,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9556575.0,9638220.0,9043335.0,8888955.0,11019015.0
532,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9866490.0,9638220.0,9043335.0,8888955.0,11019015.0
533,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9866490.0,9638220.0,9043335.0,8888955.0,11019015.0
534,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9866490.0,9638220.0,9043335.0,8888955.0,11019015.0
535,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
536,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
537,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
538,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
539,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
540,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
541,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8213105.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
542,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
543,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
544,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
545,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
546,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
547,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
548,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
549,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
550,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
551,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
552,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
553,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
554,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
555,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
556,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
557,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
558,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
559,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
